URLID,length,word_present,edited_2023
URLID_OIJG,41864.0,1,0
URLID_KKQI,20097.333333333332,0,0
URLID_WVEI,50257.0,0,1
URLID_MRAN,22243.0,0,0
URLID_NBSA,40157.0,0,0
URLID_KAPK,26946.0,0,0
URLID_HXZC,27089.0,1,1
URLID_JSIJ,27026.0,1,1
URLID_YLUE,106833.0,1,1
URLID_JNNK,19326.0,0,0
URLID_PFWN,23769.0,0,0
URLID_IARG,23562.0,0,0
URLID_EIOI,30473.0,0,0
URLID_ZPHB,26134.0,1,0
URLID_VARL,18205.0,0,0
URLID_TVCG,27656.0,0,0
URLID_KNAM,19471.0,1,1
URLID_ZVIC,35460.0,0,0
URLID_ITNB,51209.0,0,0
URLID_GSND,24398.0,0,0
URLID_MDVM,17651.75,0,0
URLID_JDKL,21891.666666666668,0,0
URLID_FHFO,39055.0,1,1
URLID_SAXE,22200.0,0,0
URLID_TKOI,54763.0,1,1
URLID_FLKL,147334.875,1,1
URLID_QXWM,21187.0,0,1
URLID_GNNH,16407.0,0,0
URLID_MACD,24821.0,0,0
URLID_FQZK,19651.0,0,0
URLID_XGNF,40481.0,0,0
URLID_OSGB,26198.75,0,0
URLID_ZLLG,25409.85714285714,0,0
URLID_PZHI,31437.0,0,0
URLID_TTYC,17375.598619896493,0,0
URLID_FVCL,31722.0,0,0
URLID_UTUL,26729.0,0,0
URLID_MMOE,36990.0,1,1
URLID_CRMA,67852.0,1,1
URLID_UXBK,20099.0,0,0
URLID_UQVH,40928.0,0,0
URLID_NGDK,18719.5,0,1
URLID_XOWE,14332.0,0,0
URLID_YQSH,17732.75,0,0
URLID_UBKK,15465.0,0,1
URLID_VPDO,32074.0,1,1
URLID_ALIJ,14688.333333333334,0,0
URLID_VRTN,38210.0,1,0
URLID_MPSF,14144.0,0,0
URLID_NSFM,30278.0,1,0
URLID_BSEO,22248.333333333332,0,0
URLID_KGJG,13865.0,0,0
URLID_WWRE,30117.0,0,0
URLID_RAHA,40009.0,0,0
URLID_CVCO,12977.0,0,0
URLID_MCZA,20599.0,0,0
URLID_CMCD,21153.0,0,0
URLID_JXMA,28674.0,1,0
URLID_SVAB,22970.0,1,1
URLID_BMAE,34548.0,1,0
URLID_DVDO,29859.0,0,0
URLID_EHWL,15975.164556962025,0,0
URLID_PXOL,20518.0,0,0
URLID_PBAJ,17969.075675675675,0,0
URLID_AGZM,31105.0,0,0
URLID_NSOA,19656.0,0,0
URLID_CKTM,18191.0,0,1
URLID_VMLH,29398.5,1,0
URLID_VFCI,78433.0,1,1
URLID_YTEE,59429.0,0,0
URLID_DFTA,18995.55072463768,0,0
URLID_JRGN,41828.0,0,0
URLID_ZGBJ,108228.0,1,1
URLID_FYDF,36793.0,1,0
URLID_CEFG,18678.0,1,0
URLID_PNXN,40582.0,0,0
URLID_IJZH,13967.0,0,0
URLID_QSYD,37711.0,1,1
URLID_JBEG,13764.0,0,0
URLID_TJNF,80837.0,0,0
URLID_ZATC,45591.0,0,0
URLID_AFDL,50492.0,1,1
URLID_TDVJ,38529.0,1,1
URLID_UDIC,29527.0,0,0
URLID_BXEK,31381.0,0,0
URLID_PHGA,32362.5,0,0
URLID_GERB,64454.0,1,1
URLID_OGTL,16070.0,1,0
URLID_OGIA,60418.0,0,0
URLID_CPND,22513.0,0,0
URLID_AJXF,18696.797872340427,0,0
URLID_SQPD,10078.0,0,0
URLID_LQTD,30361.0,1,0
URLID_MJPJ,23502.0,0,1
URLID_CENA,63988.0,1,1
URLID_FUSL,20662.0,0,0
URLID_TIRC,27818.0,0,0
URLID_WBQC,45917.0,1,0
URLID_XFCJ,12719.0,0,0
URLID_HUWH,30563.0,0,0
URLID_LXXN,19397.0,0,0
URLID_DDIC,28311.0,0,0
URLID_CWRH,46557.0,1,1
URLID_DGEE,31837.0,0,0
URLID_NNJK,17856.529411764706,0,0
URLID_BMTC,26591.0,0,0
URLID_RUQF,43201.0,1,0
URLID_DVCK,40321.0,0,1
URLID_IQVC,38992.0,1,1
URLID_BXYD,31733.0,1,0
URLID_FSVD,18579.2942206655,0,0
URLID_OFML,35297.0,0,0
URLID_OVCJ,35517.0,0,1
URLID_OUYL,29531.0,1,0
URLID_QFYL,18424.25,0,0
URLID_ZRBA,31796.0,0,0
URLID_WSSF,14573.0,0,0
URLID_RGIM,22024.0,1,0
URLID_CVDO,28281.0,0,1
URLID_YKBK,18129.306666666667,0,0
URLID_ERDE,35801.0,0,0
URLID_LRLG,188924.0,1,0
URLID_SYQF,22151.61111111111,0,0
URLID_GWJM,17375.598619896493,0,0
URLID_XBSM,18696.797872340427,0,0
URLID_DMMK,35355.0,1,1
URLID_GJLE,38908.0,1,1
URLID_ZGPB,20434.0,0,1
URLID_WBHB,27896.0,1,0
URLID_HUZD,93989.0,0,0
URLID_TGPI,44341.0,1,1
URLID_CMWB,36768.5,1,0
URLID_GLRN,38000.666666666664,0,1
URLID_KUSC,20723.0,0,0
URLID_JFMH,16628.107228915662,0,0
URLID_QTBF,31397.0,1,1
URLID_WAPJ,14375.0,0,0
URLID_UJKK,61528.0,0,0
URLID_GUXF,18619.0,0,0
URLID_IIFE,12096.0,1,0
URLID_XJAK,59353.0,1,1
URLID_JTWK,48647.0,0,1
URLID_SIYM,17082.0,0,0
URLID_ZCYL,18909.0,0,0
URLID_UHXI,23875.0,0,0
URLID_QHZC,87622.0,1,1
URLID_MJDK,18122.0,0,0
URLID_SYXK,28137.5,0,0
URLID_NJPG,26454.0,1,1
URLID_CJCF,15837.422077922078,0,0
URLID_INRH,32350.0,1,1
URLID_PMRI,39863.0,0,0
URLID_KUWA,158026.0,1,1
URLID_QXVM,17207.122807017542,0,0
URLID_DRQM,67224.0,1,0
URLID_OYPH,39054.0,1,1
URLID_CPZN,16412.0,0,0
URLID_DQDE,98300.0,1,1
URLID_NRVM,25848.0,1,0
URLID_JYWF,52512.0,0,1
URLID_CSKJ,24784.0,1,1
URLID_EMEJ,18381.5,0,0
URLID_JTEM,19849.83870967742,0,0
URLID_QZSN,18461.0,1,0
URLID_QKCB,38148.0,1,1
URLID_QUJB,19759.7552238806,0,0
URLID_FNFD,18841.695652173912,0,0
URLID_XMCC,48198.0,1,1
URLID_ULLC,21750.0,0,0
URLID_QPQK,39929.0,0,0
URLID_OQBC,54373.0,1,0
URLID_XOFK,17935.25,0,0
URLID_PFHI,49003.0,0,0
URLID_YPIK,41535.0,0,0
URLID_GHYC,29846.0,0,0
URLID_XXDM,18856.757668711656,0,0
URLID_ALZD,16696.0,0,0
URLID_HEEK,26160.5,0,0
URLID_KPKF,132171.0,0,0
URLID_IRXD,28039.0,0,0
URLID_JHCA,17375.598619896493,0,0
URLID_LHJK,41808.0,1,0
URLID_MSKA,18461.125,0,0
URLID_DUOC,16446.0,0,0
URLID_LUDN,26345.0,1,1
URLID_JMIB,35364.0,0,0
URLID_EWIH,47936.0,1,1
URLID_GCEA,43045.0,0,1
URLID_OALB,17146.666666666668,0,0
URLID_BLHM,23975.0,0,0
URLID_FPSM,52158.0,0,1
URLID_EMMK,66038.0,1,1
URLID_RIIG,17841.0,0,0
URLID_XSOH,25135.0,0,0
URLID_WPNM,18208.0,0,0
URLID_OPTN,58336.0,0,1
URLID_QKPK,44292.0,1,1
URLID_WBTB,24704.0,1,0
URLID_CKGL,51132.0,0,1
URLID_OCTI,16780.48,0,0
URLID_SVTK,22199.0,0,0
URLID_NYEI,19690.0,1,0
URLID_RRMF,26589.0,0,0
URLID_QSSN,18999.5,1,1
URLID_DEWM,77816.0,1,1
URLID_RJOK,16009.916666666666,0,0
URLID_ZPTC,71838.0,1,1
URLID_IMHE,54549.0,1,0
URLID_RNFJ,40358.0,0,0
URLID_UDJK,32750.0,0,1
URLID_UCNJ,25511.0,1,1
URLID_UNGN,17772.11111111111,0,0
URLID_ITQF,41917.0,0,0
URLID_VFNI,20449.333333333332,0,0
URLID_FYGC,27032.0,0,0
URLID_OCBL,19040.0,0,0
URLID_RMEJ,122235.0,0,1
URLID_CMAG,62362.0,1,1
URLID_GYGG,39901.0,0,1
URLID_NZOH,16299.0,0,0
URLID_VPNM,17969.075675675675,0,0
URLID_ZEYL,35887.0,1,1
URLID_KWOK,16433.625,0,0
URLID_UHPA,19741.363636363636,0,0
URLID_OXRL,20430.0,0,0
URLID_XJNK,15837.422077922078,0,0
URLID_NNYF,18833.547826086957,0,0
URLID_DQPL,28677.0,0,0
URLID_BEPN,63468.0,1,1
URLID_XMGB,22170.5,1,0
URLID_ALYC,18800.0,0,0
URLID_ZNOD,17478.29683698297,0,0
URLID_VYII,17616.5,0,0
URLID_XXUG,19905.0,0,0
URLID_WWND,51742.0,1,0
URLID_WKIJ,16589.428571428572,0,0
URLID_VRHC,30431.0,1,1
URLID_EEVB,43558.0,0,0
URLID_UXBE,17288.571428571428,0,0
URLID_GQLN,27195.0,0,0
URLID_LKJD,25893.0,1,0
URLID_PHLI,20450.0,0,0
URLID_QHRM,24292.0,0,0
URLID_XIMG,18286.0,0,0
URLID_JDFM,44414.0,0,0
URLID_MCQD,75821.0,1,1
URLID_MTNL,28707.0,1,0
URLID_STYD,23206.0,0,0
URLID_MWAG,22937.0,1,0
URLID_QDNL,18400.0,0,0
URLID_GQRD,53874.0,1,0
URLID_MFED,119451.0,1,1
URLID_SFZD,94716.0,1,1
URLID_RWUG,18274.0,0,0
URLID_HMPG,21751.0,0,0
URLID_PAUM,50519.0,1,1
URLID_SZMG,34622.0,1,1
URLID_GVHN,45793.0,0,1
URLID_ZMMN,39528.0,1,1
URLID_WZNB,24420.0,0,0
URLID_XGGI,131941.0,1,1
URLID_SFDH,17614.122159090908,0,0
URLID_KREC,91968.0,1,1
URLID_YFDA,26706.0,0,0
URLID_KMRB,34664.0,0,0
URLID_PVKI,18154.0,0,0
URLID_RAXF,17375.598619896493,0,0
URLID_ZJDF,29955.0,1,0
URLID_LUDD,32541.0,1,0
URLID_GYHD,20796.085714285713,0,0
URLID_WCKI,43652.0,0,1
URLID_KGFI,43656.0,0,0
URLID_MFLK,15646.0,0,0
URLID_UNTM,53427.0,0,0
URLID_ZKJE,55928.0,0,0
URLID_XENG,17478.29683698297,0,0
URLID_SMZH,18163.9,0,0
URLID_BBJH,35575.0,0,1
URLID_HZJN,26531.0,0,0
URLID_VAIB,138617.0,1,1
URLID_HTJD,33946.0,1,1
URLID_VQVB,19312.0,0,1
URLID_IZXH,31935.0,0,0
URLID_IQRF,17133.0,0,0
URLID_SPJC,21385.0,1,0
URLID_UJPC,20025.0,0,0
URLID_JNEO,24724.0,0,0
URLID_FWIH,22452.023255813954,0,0
URLID_GAXE,18579.2942206655,0,0
URLID_XDRE,25417.0,0,0
URLID_HWUL,22192.0,1,0
URLID_ACZJ,30677.0,0,0
URLID_HARC,72953.0,1,1
URLID_JJRC,23344.0,0,0
URLID_PJMJ,17434.0,0,0
URLID_ZBBD,46165.0,0,0
URLID_LEHL,19077.0,0,0
URLID_RJWH,24145.0,0,0
URLID_AMFG,25313.0,0,0
URLID_ZHDI,42332.0,1,1
URLID_BZYK,30540.0,1,0
URLID_YXHG,28309.0,0,0
URLID_WSFF,39796.0,1,1
URLID_ULPF,23727.0,0,0
URLID_ICFN,59475.0,1,1
URLID_HSCB,35638.0,0,0
URLID_CNED,13922.0,0,0
URLID_KSDL,17450.5,0,0
URLID_DUMN,22861.772727272728,0,0
URLID_FITF,17529.74683544304,0,0
URLID_QZKE,55512.0,0,0
URLID_QPQA,54530.0,1,0
URLID_SMIJ,17675.033333333333,0,0
URLID_HYBL,40046.0,0,0
URLID_RNEM,25852.5,1,0
URLID_AODA,18461.125,0,0
URLID_DBPA,19293.0,1,0
URLID_CRRB,26586.0,1,0
URLID_VNRD,29042.0,0,0
URLID_FIRM,19118.74193548387,0,0
URLID_OYIA,29486.0,1,1
URLID_RXFD,26205.0,0,0
URLID_TEMD,20252.0,1,1
URLID_JLYA,7890.0,0,0
URLID_JVGA,25201.0,0,0
URLID_MVBB,9401.933333333332,0,0
URLID_OECG,22676.0,0,0
URLID_WMOM,24042.0,0,0
URLID_MJLM,33493.0,0,0
URLID_KCYI,27231.0,1,1
URLID_KFPE,29195.0,1,0
URLID_YAPG,29944.0,0,1
URLID_DLKB,16836.0,1,1
URLID_OQIM,31976.0,0,0
URLID_MZFM,48432.0,1,1
URLID_BDSI,22290.2,0,0
URLID_HOCJ,19759.7552238806,0,0
URLID_CAQH,27830.0,0,0
URLID_AUXD,20056.333333333332,0,0
URLID_MJMM,28727.0,1,1
URLID_UZLK,24432.0,0,0
URLID_AHZC,63340.0,1,1
URLID_SXOD,23767.0,1,1
URLID_IEFL,16780.48,0,0
URLID_FGPI,20741.666666666668,0,0
URLID_GUIF,20251.0,0,0
URLID_MPVM,97593.0,1,1
URLID_QCRA,74759.0,1,1
URLID_YVDA,21304.0,0,0
URLID_KVPI,24396.0,1,0
URLID_DGFD,37050.0,0,0
URLID_FEPN,55616.0,1,1
URLID_DTLE,21378.0,0,0
URLID_TIDD,18130.0,0,0
URLID_SMUN,75591.0,1,1
URLID_FQJN,34183.0,0,0
URLID_ACKG,106768.0,1,1
URLID_DAND,23700.0,0,1
URLID_KYPN,17560.0,0,0
URLID_DZJM,25415.0,0,0
URLID_ZUCF,33080.0,1,1
URLID_KTAK,28302.333333333332,0,0
URLID_BTBA,24810.0,1,0
URLID_GUSA,18453.82857142857,0,0
URLID_JESA,88567.0,1,1
URLID_WGEO,20221.125,0,0
URLID_YZTC,29502.0,0,0
URLID_MNBM,29875.0,0,1
URLID_OOVL,21329.0,1,0
URLID_FSQA,43653.0,0,0
URLID_HPWI,24590.0,1,0
URLID_WNIN,187898.75,1,1
URLID_EPPI,45861.0,1,1
URLID_WITL,18945.0,0,0
URLID_WCGB,32461.0,0,0
URLID_FLZE,63753.0,0,0
URLID_DTZD,38088.0,1,1
URLID_PXQN,25089.0,1,0
URLID_CXPM,21410.0,0,1
URLID_FIKN,15481.0,1,0
URLID_QGDL,42465.0,1,0
URLID_SQAC,50435.0,0,0
URLID_YRID,45863.0,0,1
URLID_ROXB,22082.0,0,0
URLID_XUAJ,22061.0,0,0
URLID_KZZB,44468.0,1,1
URLID_GHKM,24545.5,1,0
URLID_OCJH,39844.0,1,0
URLID_QXSG,69851.0,1,1
URLID_EKDM,15249.0,0,0
URLID_SDCI,47544.0,1,1
URLID_WTIJ,17478.29683698297,0,0
URLID_VPTF,53009.0,1,1
URLID_YBSC,44862.0,0,0
URLID_RLFO,42650.0,0,1
URLID_AWSH,132964.0,1,0
URLID_SWPI,37874.0,1,1
URLID_RGAJ,17001.0,0,0
URLID_SGHM,43675.0,1,0
URLID_YXDC,23559.25,0,0
URLID_NRNA,38473.0,1,1
URLID_BMUA,46420.0,0,1
URLID_GQPH,25523.0,0,0
URLID_HQBN,27419.0,1,1
URLID_KORJ,14528.0,0,0
URLID_YHFL,31252.0,1,1
URLID_PVJF,23344.0,0,1
URLID_BVUK,37078.0,0,0
URLID_ELDC,22280.0,1,0
URLID_DCWD,29908.0,0,0
URLID_OYUJ,39796.0,0,0
URLID_HGDI,17660.0,0,0
URLID_FWTM,15720.0,0,0
URLID_HFAI,37807.0,1,0
URLID_GHKB,23835.0,0,1
URLID_KHFM,34871.0,1,0
URLID_RYNA,42490.0,0,0
URLID_BSKM,159150.5,1,1
URLID_GQAA,18567.0,0,0
URLID_ZGOC,31439.0,0,1
URLID_SHNJ,8551.5,0,0
URLID_FENI,23124.0,0,0
URLID_WLXN,23356.0,1,0
URLID_KNZD,42637.0,0,1
URLID_LGWF,40068.0,1,0
URLID_FLRA,35091.0,1,0
URLID_GYPC,56068.0,0,0
URLID_SBZC,40183.0,0,1
URLID_AGXF,19458.5,0,0
URLID_ZSAE,38866.0,1,0
URLID_COBE,63257.0,1,1
URLID_RJOI,188581.0,1,1
URLID_FXYH,18677.666666666668,1,0
URLID_IWKL,37337.0,1,1
URLID_UUCO,31701.0,0,0
URLID_SXJN,40040.0,1,0
URLID_HJPN,29240.0,0,1
URLID_KUSG,43068.0,1,1
URLID_LZVL,24948.0,0,0
URLID_KDBI,33360.0,0,1
URLID_CUPB,53840.0,1,1
URLID_TURJ,19834.0,1,1
URLID_WRCA,21529.0,0,1
URLID_MXUM,35898.0,0,0
URLID_OMQA,19845.0,0,0
URLID_ZLRH,54275.0,0,0
URLID_UFCJ,19759.7552238806,0,0
URLID_RSNH,14607.0,0,0
URLID_QPKD,36276.0,0,0
URLID_HZRF,39310.0,0,0
URLID_CGME,17195.714285714286,0,0
URLID_TQJF,76615.0,1,1
URLID_MSLK,28962.0,0,0
URLID_NTPF,36723.0,1,0
URLID_TKFM,13175.185185185184,0,0
URLID_FKGC,15975.164556962025,0,0
URLID_GYZK,40968.0,0,0
URLID_KFYF,40395.0,1,0
URLID_JMQM,41434.0,0,0
URLID_PMAB,24731.0,0,0
URLID_GPPM,19409.456521739132,0,0
URLID_WKBH,72196.33333333333,1,1
URLID_ZXPF,75597.0,1,1
URLID_QBSD,26042.0,0,0
URLID_YDRF,24525.125,0,0
URLID_ZVJM,37988.0,0,0
URLID_PNAM,107280.0,1,1
URLID_WOZL,17764.0,0,0
URLID_SZPD,24556.0,1,0
URLID_DFEN,73133.0,1,1
URLID_YBLA,48381.0,0,0
URLID_USGA,22004.428571428572,0,0
URLID_GHAJ,25646.0,1,0
URLID_YFTC,23301.0,1,1
URLID_AZTJ,75022.0,0,1
URLID_MZDG,77155.0,1,1
URLID_EDPJ,18856.757668711656,0,0
URLID_VIMJ,17969.075675675675,0,0
URLID_IFYA,22520.0,1,1
URLID_BAUK,64609.0,1,1
URLID_KMDK,26620.0,0,0
URLID_KTME,123034.0,1,1
URLID_HHPI,14775.0,0,0
URLID_FXDM,33682.0,1,1
URLID_SNGI,65570.0,0,1
URLID_EFEK,18754.2,0,0
URLID_TMNG,17116.333333333332,0,0
URLID_CYDE,67042.0,0,0
URLID_HDJM,26841.0,0,0
URLID_JTSM,64260.0,1,1
URLID_MZSD,17907.833333333332,0,0
URLID_UZIA,22231.0,0,0
URLID_RCFJ,30659.0,0,0
URLID_QCHI,59031.0,1,1
URLID_YDKN,32075.0,0,0
URLID_SCJK,19874.0,0,0
URLID_STAB,26343.0,1,0
URLID_WPRC,25060.0,0,0
URLID_CPWE,30042.0,0,1
URLID_FDEK,61954.0,0,1
URLID_PIKC,23858.0,1,0
URLID_QVBO,37223.0,0,0
URLID_FJNA,20873.5,0,0
URLID_YYLB,38198.0,0,0
URLID_EONG,64786.0,1,1
URLID_IDBA,9839.0,1,0
URLID_KTKG,32331.0,0,0
URLID_BJMD,27531.0,0,0
URLID_ECHG,30578.0,0,0
URLID_HKJD,23018.5,1,1
URLID_CLYA,30399.0,0,0
URLID_LDOD,30838.0,0,0
URLID_OXEG,33462.0,1,0
URLID_RHQE,18304.0,0,0
URLID_BWEH,32151.0,0,0
URLID_LBFD,19308.0,0,0
URLID_JQMB,121741.0,1,1
URLID_OZBE,29715.0,0,0
URLID_SUIL,100128.0,1,1
URLID_HKGE,33055.0,0,0
URLID_ZPBC,39304.666666666664,0,1
URLID_QDTH,26753.0,0,0
URLID_ESID,147834.0,1,1
URLID_UYPH,18534.0,1,0
URLID_KOFL,26206.0,0,0
URLID_SYBF,56334.0,1,0
URLID_JMOD,50018.0,1,1
URLID_DOTG,31626.0,0,0
URLID_FXKA,26299.0,0,0
URLID_HKPF,18971.333333333332,0,0
URLID_GTOD,64310.0,0,0
URLID_YJQH,51422.0,1,0
URLID_DWXE,42403.0,1,1
URLID_JVYN,30067.0,1,0
URLID_CQUC,14909.0,0,0
URLID_EDAB,34255.0,0,0
URLID_PFQE,12596.0,0,0
URLID_BXLH,44299.0,1,1
URLID_NQDO,15697.625,0,0
URLID_TIDF,39419.0,1,1
URLID_KGMC,16628.107228915662,0,0
URLID_WNLI,30186.0,1,1
URLID_FKMK,18032.0,0,0
URLID_GHIG,16517.272727272728,0,0
URLID_DWRB,20539.0,0,0
URLID_XDZD,140147.0,0,0
URLID_SPQE,24934.5,1,1
URLID_PWBB,22874.59259259259,0,0
URLID_CVQF,25194.428571428572,0,0
URLID_APXD,20124.333333333332,0,0
URLID_QTMA,23027.0,0,0
URLID_DAZA,32296.0,0,0
URLID_FIKA,19928.0,0,0
URLID_LCSM,47909.0,0,0
URLID_BNAI,38380.0,0,0
URLID_SNFA,15809.0,0,0
URLID_JJCJ,52901.0,0,0
URLID_DWTN,67345.0,1,1
URLID_RYBG,133520.0,1,1
URLID_LTNG,8691.0,0,0
URLID_JPPM,25836.0,1,0
URLID_GPCC,20575.0,1,1
URLID_RQVD,27497.0,0,0
URLID_SJTB,15636.0,0,0
URLID_JCTA,38466.0,1,1
URLID_OQQF,17969.075675675675,0,0
URLID_CYOG,25821.0,0,0
URLID_NOCN,81973.0,0,0
URLID_ICRD,30063.0,0,0
URLID_UKGJ,22637.0,0,0
URLID_MVOJ,15048.0,0,0
URLID_VIDI,32903.0,0,0
URLID_NGUE,33996.0,1,0
URLID_OOMH,30681.0,1,0
URLID_CILL,37225.0,1,0
URLID_AJRN,19482.0,0,0
URLID_UYKH,21062.0,0,0
URLID_NEVN,50117.0,0,1
URLID_USFJ,18856.757668711656,0,0
URLID_HEIB,22662.0,0,0
URLID_QOLG,36267.0,1,0
URLID_AMFC,42670.0,0,1
URLID_GHPM,81034.0,1,1
URLID_ODTG,56132.0,0,0
URLID_PIYB,67559.0,0,0
URLID_OMPH,14508.0,0,0
URLID_RMBJ,59255.0,1,1
URLID_WFEI,11601.0,0,0
URLID_MQZG,27392.5,0,0
URLID_LDAC,37741.0,0,0
URLID_DGGF,44716.0,1,1
URLID_COTE,42816.0,1,1
URLID_CUZH,19678.0,0,0
URLID_PEXA,25223.0,0,1
URLID_YFGK,16475.60606060606,0,0
URLID_DPNF,36638.0,0,0
URLID_CLCE,54318.0,0,0
URLID_NKMD,37903.0,0,0
URLID_LRCD,23896.0,1,0
URLID_UPPL,29369.0,1,0
URLID_ZRKI,30906.0,0,0
URLID_ECFC,99518.0,1,1
URLID_CLWC,97568.0,0,0
URLID_CWAA,33227.0,1,1
URLID_KUKD,17375.598619896493,0,0
URLID_NGRK,18220.583333333332,0,0
URLID_YYAI,18579.2942206655,0,0
URLID_YCCC,44150.0,1,0
URLID_JQSB,100229.66666666667,1,1
URLID_VYPE,58559.0,1,1
URLID_QTLJ,36593.5,1,1
URLID_TYFJ,50290.0,1,0
URLID_CXLM,11228.0,0,0
URLID_MITE,29672.0,0,0
URLID_HOWN,90364.0,0,0
URLID_OGYN,40355.0,0,0
URLID_XYOE,16223.0,0,0
URLID_NADH,39449.0,0,0
URLID_MBFG,63193.0,0,0
URLID_VGZB,19079.0,0,1
URLID_PBNB,41091.0,1,1
URLID_MWGE,34755.0,1,1
URLID_FYZH,24534.0,0,1
URLID_VYRF,35146.0,1,1
URLID_JFUF,25998.0,0,0
URLID_DDRN,17792.0,0,1
URLID_DFMM,11410.0,0,0
URLID_DLTJ,30990.0,0,0
URLID_LKBI,25359.0,0,0
URLID_ESUD,26753.0,0,0
URLID_RQNG,103210.83333333333,1,1
URLID_ZELC,23700.0,0,0
URLID_QTKG,163173.0,1,1
URLID_VZXM,32774.0,0,0
URLID_CIBJ,15821.0,0,0
URLID_JUQI,29512.0,0,0
URLID_XUND,20161.0,0,0
URLID_NUSF,24554.0,0,0
URLID_MWTA,30339.0,0,0
URLID_MWOM,49997.0,0,0
URLID_ZFTI,25069.25,0,0
URLID_ZQUF,41620.0,1,1
URLID_XVTF,23736.0,0,0
URLID_AZQI,37983.0,0,0
URLID_AGIA,25342.0,0,0
URLID_PMFH,27741.0,1,0
URLID_JUGF,18122.3125,1,0
URLID_RATI,49421.0,0,1
URLID_PAVN,21081.333333333332,0,0
URLID_CRGL,59483.0,0,0
URLID_JWQK,150130.0,1,1
URLID_CIVD,18129.306666666667,0,0
URLID_QTGG,70718.0,0,0
URLID_DCAH,132296.0,1,1
URLID_RJEE,13105.0,0,0
URLID_XRQN,36924.0,0,0
URLID_GYBK,38871.0,1,0
URLID_HIZI,56966.0,0,1
URLID_NWSK,17146.666666666668,0,0
URLID_OWMK,20612.0,0,0
URLID_UETB,41600.0,0,0
URLID_SZFG,128791.0,1,1
URLID_NIUE,26160.0,1,1
URLID_ZZLH,20471.0,0,0
URLID_OVQK,19896.0,1,0
URLID_OPZM,115199.0,0,1
URLID_VJOG,29887.0,0,0
URLID_VEXD,25116.0,1,0
URLID_CAKG,10487.0,0,0
URLID_XBAD,32118.0,1,0
URLID_CSHF,20306.90740740741,0,0
URLID_INTI,21143.5,0,1
URLID_DRWH,32628.0,0,1
URLID_JYXH,35566.0,1,0
URLID_CXTK,34832.0,1,1
URLID_DSHC,28584.0,0,0
URLID_ABAM,17375.598619896493,0,0
URLID_KRWK,17529.74683544304,0,0
URLID_SHII,27516.0,0,0
URLID_QAAD,56503.0,1,1
URLID_VVGG,32285.0,0,0
URLID_OPWI,22512.0,0,1
URLID_HGQM,69595.5,1,1
URLID_EMSC,11430.5,0,0
URLID_UNMB,83215.0,1,1
URLID_ACVL,19759.7552238806,0,0
URLID_DXPB,23700.0,0,0
URLID_TLOB,12908.2,0,0
URLID_OKBA,68189.0,0,1
URLID_DBUC,17856.529411764706,0,0
URLID_RXXC,30256.0,0,0
URLID_DJYM,57752.0,1,1
URLID_MVLN,17375.598619896493,0,0
URLID_JKAE,132768.0,1,1
URLID_KFFE,39899.0,0,0
URLID_TVDD,27988.0,0,0
URLID_ALBE,10854.5,0,0
URLID_ZICO,117056.0,1,1
URLID_XATB,16112.0,0,1
URLID_AIVK,27483.0,0,0
URLID_AYBF,12630.0,0,0
URLID_MHKH,22759.0,0,0
URLID_BSPC,18905.0,0,0
URLID_AIGN,19384.5,0,0
URLID_UIJF,13895.0,0,0
URLID_VHZL,20567.285714285714,0,0
URLID_HZFN,18656.82222222222,0,0
URLID_BUIL,18226.0,1,0
URLID_VJJM,17478.29683698297,0,0
URLID_ACUA,29514.0,0,0
URLID_DIFL,8500.0,0,0
URLID_XKUG,24390.0,1,1
URLID_YVFB,39956.0,0,0
URLID_IUGN,69355.0,1,1
URLID_EEHD,29487.0,0,0
URLID_YXEK,45887.0,0,1
URLID_SGEL,43159.666666666664,1,1
URLID_ADCN,42018.0,1,0
URLID_GFNL,41147.0,1,1
URLID_TFFI,57268.0,0,0
URLID_BROI,35024.0,0,0
URLID_AJYL,18186.666666666668,0,0
URLID_PZVN,17505.0,0,0
URLID_ZNQH,27373.0,0,0
URLID_TLEG,27032.0,0,0
URLID_DDKA,137757.0,1,1
URLID_CVAE,94560.0,1,1
URLID_AGVN,17772.11111111111,0,0
URLID_LZTC,35810.0,0,0
URLID_JXZL,13500.0,0,0
URLID_TGGK,39857.0,1,0
URLID_UVTC,34095.0,0,0
URLID_DGXF,23730.0,0,0
URLID_HWOD,25420.0,0,0
URLID_TQMB,17580.0,0,0
URLID_VREL,18910.0,1,1
URLID_KRRL,23183.0,0,0
URLID_IIDH,26251.0,1,0
URLID_EFQF,102582.0,1,1
URLID_XAKD,25099.0,0,0
URLID_IDMC,15752.0,0,0
URLID_BGGH,28214.0,0,0
URLID_WRUN,72851.0,1,1
URLID_FOAA,23026.75,0,0
URLID_DPZM,53098.0,1,1
URLID_MKEF,15639.0,0,0
URLID_EMQI,18341.0,1,0
URLID_QOWI,50946.2,1,1
URLID_UNPJ,42602.0,1,1
URLID_OOFK,49034.0,0,0
URLID_KASH,17856.529411764706,0,0
URLID_AIPB,25674.0,0,1
URLID_CPIH,17260.0,0,0
URLID_CYKE,28283.0,0,0
URLID_DDXL,37923.0,1,0
URLID_EYTL,35053.5,1,0
URLID_METG,46621.666666666664,0,0
URLID_ZGAH,17494.375,0,0
URLID_SIDC,30078.25,0,0
